,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
1,2020-07-02,amzn,145.60049438476562,147.7779998779297,143.55499267578125,144.51499938964844,131868000.0,3.0,4.874284367703638,144.36887753605487,122.55387255549788,68.22799911238096,177.49725153304828,56.917344825378294,129.71056671142577,123.50931688944499,27.68000030517578,1.515735199580019
1,2020-07-02,cat,128.25,130.33999633789062,127.19000244140625,118.77949523925781,2527500.0,3.0,1.308016667730456,126.8437071427687,110.11078428179187,53.81242419728384,50.540066914335895,16.810810497217904,116.40489807128907,110.53615137736003,27.68000030517578,1.515735199580019
1,2020-07-02,gs,202.5,203.0,197.1300048828125,184.12159729003906,2699400.0,3.0,0.3603940179642393,206.49914697831016,174.27905889327187,50.90714239759146,-29.61100174906439,8.630298368111587,188.7014180501302,177.46039657592775,27.68000030517578,1.515735199580019
1,2020-07-02,hd,251.94000244140625,252.3000030517578,247.9199981689453,231.55874633789062,3369800.0,3.0,2.144914991132623,240.8219506622781,222.1175848601828,55.644995422345986,35.16237979095086,12.095169035684297,230.5520512898763,216.57024129231772,27.68000030517578,1.515735199580019
1,2020-07-02,ibm,114.42638397216797,116.08030700683594,114.01529693603516,98.43199157714844,3919362.0,3.0,-1.016011835387232,110.04384904419321,92.15949797118766,48.338843804934235,-59.769578395867434,4.727901538628332,101.47459538777669,100.16391118367513,27.68000030517578,1.515735199580019
1,2020-07-02,intc,59.189998626708984,59.810001373291016,58.970001220703125,53.78543472290039,15578600.0,3.0,-0.506551370367653,58.3433127634481,51.33694694114175,49.21184732157553,-70.33523196522364,8.423667414942775,55.469430414835614,54.603000259399415,27.68000030517578,1.515735199580019
1,2020-07-02,msft,205.67999267578125,208.02000427246094,205.0,200.68759155273438,29315800.0,3.0,5.164220228735871,202.38617757270075,178.471671548393,61.8502269024629,146.83416018818193,36.163398937139995,186.3367162068685,179.07490081787108,27.68000030517578,1.515735199580019
1,2020-07-02,t,22.74169158935547,23.0362548828125,22.673715591430664,17.50982666015625,49947900.0,3.0,-0.12398816217820396,19.15182160093793,16.49243537232867,48.09629332368384,-44.52051817383965,1.1192104379186505,17.8862579981486,17.616547679901124,27.68000030517578,1.515735199580019
1,2020-07-02,v,196.0,197.9199981689453,195.0,191.68414306640625,6299300.0,3.0,1.1475945634666402,197.06079372701768,183.60472140970106,54.25161639347253,59.15011544645651,12.858677438516958,190.18042602539063,181.09564615885418,27.68000030517578,1.515735199580019
2,2020-07-06,aapl,92.5,93.94499969482422,92.46749877929688,91.76164245605469,118655600.0,0.0,3.010301622156817,92.4132392837804,81.5050712630946,65.03524274961137,124.27504463783134,39.04335068315469,84.2691022237142,78.13117167154948,27.940000534057617,21.596142754844497
2,2020-07-06,amzn,146.74850463867188,152.99400329589844,146.5,152.8520050048828,137612000.0,0.0,5.774294512520925,147.98105234767468,121.81189809177846,72.2976098920574,210.67293688182392,63.0541921710252,130.72773361206055,124.35435028076172,27.940000534057617,21.596142754844497
2,2020-07-06,cat,130.1300048828125,130.5,128.1699981689453,120.36978912353516,2491900.0,0.0,1.4759268574933202,125.93217668330006,110.4931429883308,54.78058308000801,60.65743504519293,17.22517008230349,116.88136723836263,110.58558069864908,27.940000534057617,21.596142754844497
2,2020-07-06,gs,201.33999633789062,207.7899932861328,201.1300048828125,193.41165161132812,3567700.0,0.0,0.9269883014142692,204.91504137719073,174.8782020310124,53.95264110578812,21.58371589308194,15.526200656370563,189.58374684651693,177.9500712076823,27.940000534057617,21.596142754844497
2,2020-07-06,hd,250.27000427246094,251.5,247.0399932861328,232.5371856689453,3133800.0,0.0,2.142715274281329,240.14961600319594,222.29139504416736,56.05975045626083,26.607551938342784,9.898239158656388,230.86575978597006,217.43818079630535,27.940000534057617,21.596142754844497
2,2020-07-06,ibm,115.91778564453125,116.49139404296875,114.20649719238281,98.8349380493164,4231488.0,0.0,-0.9526796444605168,108.87300473850613,92.35424440700169,48.70134670823523,-53.816679210464386,2.9609025096148147,101.50392456054688,100.19788208007813,27.940000534057617,21.596142754844497
2,2020-07-06,intc,58.720001220703125,59.619998931884766,58.599998474121094,54.15837097167969,20536700.0,0.0,-0.456813724265011,57.673321037947595,51.570324057877606,49.85691627626702,-68.76084478350035,11.564145038619017,55.39544855753581,54.616512298583984,27.940000534057617,21.596142754844497
2,2020-07-06,msft,208.8300018310547,211.1300048828125,208.08999633789062,205.0076141357422,31897600.0,0.0,5.646976717850265,204.5244670547512,178.6198932968113,63.68301117996847,163.57340666442343,41.62509357926555,187.22115834554037,179.82131907145182,27.940000534057617,21.596142754844497
2,2020-07-06,t,23.066465377807617,23.11178207397461,22.83987808227539,17.748493194580078,44639852.0,0.0,-0.0960770365211232,18.9473451166679,16.564191481537666,49.41328850633048,-27.33648717756452,2.7781531427436903,17.90022850036621,17.62236878077189,27.940000534057617,21.596142754844497
2,2020-07-06,v,198.72999572753906,199.17999267578125,195.67999267578125,193.7315673828125,7292200.0,0.0,1.3944488337163818,196.7187777630022,183.7655041583845,55.27315356232757,91.98394437222805,15.940070067704431,190.4135777791341,181.47300643920897,27.940000534057617,21.596142754844497
3,2020-07-07,aapl,93.85250091552734,94.65499877929688,93.05750274658203,91.4769287109375,112424400.0,1.0,3.027142572945806,92.69112603393015,82.19008810791556,64.55877097734461,121.4764043522102,41.88796671104694,84.70927708943685,78.56244239807128,29.43000030517578,5.629409151921367
3,2020-07-07,amzn,152.92750549316406,153.4774932861328,149.5,150.00599670410156,105150000.0,1.0,6.18659473859725,150.13632096681678,122.03692885007776,69.16887788895592,190.7963467178449,63.568395021233904,131.66646677652994,125.15215021769205,29.43000030517578,5.629409151921367
3,2020-07-07,cat,127.73999786376953,128.75,126.80000305175781,118.29589080810547,2018100.0,1.0,1.4252215638260282,123.89512609002475,111.551834359194,53.27407754620476,26.231381034178423,12.113968444594613,117.33799641927084,110.63684590657552,29.43000030517578,5.629409151921367
3,2020-07-07,gs,205.5,205.7100067138672,199.19000244140625,185.94976806640625,2853500.0,1.0,0.7650872629108392,201.94683979652797,175.84569255210482,51.307930971718676,-29.98835902674313,11.870785994096652,190.22260030110678,178.2026034037272,29.43000030517578,5.629409151921367
3,2020-07-07,hd,247.3699951171875,250.77999877929688,247.07000732421875,230.48715209960938,2927800.0,1.0,1.9530380002852041,238.86910163611105,222.69413078576395,54.94613182401286,3.6737618993774244,9.89823915865639,231.08025665283202,218.16836293538412,29.43000030517578,5.629409151921367
3,2020-07-07,ibm,113.76673126220703,114.25430297851562,112.17017364501953,96.68868255615234,4474893.0,1.0,-1.063414922881904,106.46651565062523,93.2665730334568,46.88846003808149,-95.25038380126796,10.919444699964169,101.48172225952149,100.16619415283203,29.43000030517578,5.629409151921367
3,2020-07-07,intc,59.06999969482422,59.56999969482422,58.13999938964844,53.03955078125,15996500.0,1.0,-0.5018902420905107,57.080865654147175,51.67522718032548,47.9661931748881,-86.39267103504486,15.418940106498974,55.275683085123696,54.639115524291995,29.43000030517578,5.629409151921367
3,2020-07-07,msft,210.4499969482422,214.6699981689453,207.99000549316406,202.623779296875,33600700.0,1.0,5.770688262427996,205.76954791542673,179.3100724459014,61.983176739021225,153.1986649612375,47.129112531497164,188.02354482014974,180.52784525553386,29.43000030517578,5.629409151921367
3,2020-07-07,t,22.885196685791016,22.998489379882812,22.832326889038086,17.649532318115234,36422181.0,1.0,-0.0810087654078302,18.599154213368305,16.742989226878276,48.88127385746492,-39.13446358861689,2.5941953468511634,17.90876604715983,17.61839094161987,29.43000030517578,5.629409151921367
3,2020-07-07,v,196.80999755859375,198.89999389648438,193.80999755859375,190.2440948486328,7660100.0,1.0,1.293759084504984,195.95731387753466,183.99796718935988,53.18068685336371,31.357378901216418,9.781396840846366,190.52264251708985,181.81261672973633,29.43000030517578,5.629409151921367
4,2020-07-08,aapl,94.18000030517578,95.375,94.08999633789062,93.60742950439453,117092000.0,2.0,3.1757941780511914,93.62500704942376,82.17370053114264,66.4608849399411,134.3100708522427,44.686146536011144,85.23814112345377,79.00776176452636,28.079999923706055,4.071984943198434
4,2020-07-08,amzn,151.1304931640625,154.19850158691406,150.6215057373047,154.0554962158203,100752000.0,2.0,6.762156475191915,153.149460602756,121.42503890896273,71.01518284239532,190.13556385710254,64.35913557901083,132.7652165730794,125.91235020955403,28.079999923706055,4.071984943198434
4,2020-07-08,cat,129.3300018310547,129.3300018310547,126.47000122070312,119.16080474853516,2279500.0,2.0,1.4382493368124187,122.70071562936864,112.18266449758447,53.82196109610813,28.643780749403025,13.814598665273142,117.67031656901041,110.86978569030762,28.079999923706055,4.071984943198434
4,2020-07-08,gs,199.5399932861328,203.25,199.02000427246094,188.6453857421875,2789700.0,2.0,0.8445578050242091,199.2730884082325,177.04106411862298,52.18386802319778,-34.8725255214805,11.540193328178884,190.4529230753581,178.57854359944662,28.079999923706055,4.071984943198434
4,2020-07-08,hd,247.8699951171875,249.7899932861328,246.22000122070312,232.18310546875,2294000.0,2.0,1.9174633335782971,237.51153873164304,223.34443966191162,55.699266146373205,-0.5754080117580388,7.571273557012104,231.3327601114909,218.96911137898763,28.079999923706055,4.071984943198434
4,2020-07-08,ibm,112.86807250976562,113.42256164550781,111.35755157470703,96.79558563232422,5431669.0,2.0,-1.1295267626013725,104.63639506941179,93.93228550309799,46.990136029143436,-99.07213965781952,13.930653062460358,101.37070897420247,100.14102096557617,28.079999923706055,4.071984943198434
4,2020-07-08,intc,58.45000076293945,58.70000076293945,57.93000030517578,53.312435150146484,13277900.0,2.0,-0.5097185016476331,56.52685832785338,51.82627620888979,48.45936010268794,-92.87094100590602,17.180628035971353,55.162587865193686,54.64274965922038,28.079999923706055,4.071984943198434
4,2020-07-08,msft,210.07000732421875,213.25999450683594,208.69000244140625,207.080078125,33600000.0,2.0,6.157338658145022,207.84535866160257,179.47504386525287,63.84922162804925,152.11426543381654,47.129112531497164,189.03739318847656,181.3026596069336,28.079999923706055,4.071984943198434
4,2020-07-08,t,23.00604248046875,23.074018478393555,22.771902084350586,17.73103141784668,51547292.0,2.0,-0.06177861039282462,18.30111453100743,16.91529381707607,49.345903529718505,-33.337133660070045,4.423272220127663,17.901780764261883,17.621010494232177,28.079999923706055,4.071984943198434
4,2020-07-08,v,195.0800018310547,195.52000427246094,193.1199951171875,191.09640502929688,8368000.0,2.0,1.268117966805363,195.30344388856213,184.25900880919176,53.62454341935891,-2.349162694860119,7.528450534346076,190.5830525716146,182.2430414835612,28.079999923706055,4.071984943198434
5,2020-07-09,aapl,96.26249694824219,96.31749725341797,94.67250061035156,94.00997161865234,125642800.0,3.0,3.288179345831793,94.57151986673594,81.96771124288321,66.80906200931702,138.22714189395583,48.17783628696681,85.76913223266601,79.40348904927572,29.260000228881836,7.574312411536882
5,2020-07-09,amzn,155.79949951171875,159.69400024414062,153.6999969482422,159.13150024414062,127774000.0,3.0,7.540956943726769,157.04921459930404,120.2011851809694,73.1037556043247,207.61125937497397,69.7148349670519,134.05228322347006,126.66177520751953,29.260000228881836,7.574312411536882
5,2020-07-09,cat,127.54000091552734,128.35000610351562,125.12000274658203,116.92880249023438,2663500.0,3.0,1.2540145134266112,121.64596629170471,112.6133842942328,52.188349057892765,-4.6579435702792775,8.586618219482899,117.77292658487956,111.02958501180014,29.260000228881836,7.574312411536882
5,2020-07-09,gs,202.11000061035156,202.5,195.0,183.5899200439453,3160100.0,3.0,0.493911446933879,197.37527907079027,177.3821367006941,50.42400786530437,-71.44243225011256,3.7872518662097407,190.09451700846355,178.8849026997884,29.260000228881836,7.574312411536882
5,2020-07-09,hd,249.66000366210938,250.50999450683594,246.35000610351562,231.05557250976562,2994700.0,3.0,1.7777943605575217,236.48911083226366,223.76211292261914,55.06617842707713,-5.578144731877134,9.31000886495855,231.39700215657552,219.62169596354167,29.260000228881836,7.574312411536882
5,2020-07-09,ibm,112.81070709228516,112.81070709228516,110.13384246826172,95.15093231201172,4982098.0,3.0,-1.2996491040292995,103.05394914591893,94.3503225520791,45.60079346655229,-111.28277495728956,18.372345515310045,101.10126164754232,100.05111096700033,29.260000228881836,7.574312411536882
5,2020-07-09,intc,58.20000076293945,58.75,57.70000076293945,53.13960647583008,20683700.0,3.0,-0.5238298983783238,55.43063417208787,52.426761381501,48.16030037922043,-92.92049830525971,19.15213217324034,55.006740697224934,54.61395626068115,29.260000228881836,7.574312411536882
5,2020-07-09,msft,216.3300018310547,216.3800048828125,211.47000122070312,208.5298309326172,33121700.0,3.0,6.50575057496232,210.12340384674485,178.89777687835283,64.43669912592526,162.03843537138965,51.714262878787366,190.09178365071614,181.9691930135091,29.260000228881836,7.574312411536882
5,2020-07-09,t,22.560422897338867,22.567975997924805,22.197885513305664,17.5931396484375,52120187.0,3.0,-0.05700813310723518,18.01281927296408,17.09200593760721,48.57316579886277,-81.61078274650863,9.398295702074916,17.870213508605957,17.612212149302163,29.260000228881836,7.574312411536882
5,2020-07-09,v,195.0,195.49000549316406,189.9499969482422,188.2946014404297,8548200.0,3.0,1.010071585828456,193.96495840495513,184.78733804279878,51.94973843802326,-65.89484224008439,2.316537946150333,190.5631322224935,182.53500162760417,29.260000228881836,7.574312411536882
6,2020-07-10,aapl,95.33499908447266,95.9800033569336,94.70500183105469,94.17442321777344,90257200.0,4.0,3.351876919996286,95.05830753291693,82.65368663822565,66.95404495132598,131.36100386327317,48.177836286966816,86.30445938110351,79.81264623006184,27.290000915527344,7.550706884927807
6,2020-07-10,amzn,159.58799743652344,160.75,156.78500366210938,160.0,109720000.0,4.0,8.134473451522325,160.24420501607696,120.21639450174533,73.44247313430662,196.11874919993835,70.62164404636287,135.38378321329753,127.40537516276042,27.290000915527344,7.550706884927807
6,2020-07-10,cat,125.97000122070312,128.22999572753906,125.81999969482422,119.04918670654297,2691400.0,4.0,1.264527685995958,121.58625435875574,113.27387442542395,53.57319478843111,10.733005249662977,8.586618219482894,117.99829610188802,111.30075174967448,27.290000915527344,7.550706884927807
6,2020-07-10,gs,196.8699951171875,206.32000732421875,196.8300018310547,191.7327117919922,4414800.0,4.0,0.8631273292208732,197.62522267873518,178.198309425757,53.06158821971914,-14.155943411689842,10.132370889767685,190.26831614176433,179.3224947611491,27.290000915527344,7.550706884927807
6,2020-07-10,hd,248.2899932861328,250.3300018310547,246.63999938964844,233.05897521972656,2745300.0,4.0,1.8079229384947837,236.19003439985363,225.0526490107909,55.98571775425312,9.562553429246988,9.310008864958546,231.59656931559246,220.44182840983072,27.290000915527344,7.550706884927807
6,2020-07-10,ibm,110.42064666748047,113.35564422607422,110.21988677978516,97.32186126708984,4482842.0,4.0,-1.2449455049819278,103.04722504552457,94.3850053316727,47.71185258273099,-88.25909330370071,15.534150333103725,100.93186314900716,100.06797815958659,27.290000915527344,7.550706884927807
6,2020-07-10,intc,57.95000076293945,59.689998626708984,57.83000183105469,54.14927673339844,17742300.0,4.0,-0.4483727681661094,55.416347222039974,52.42558469324322,50.02421865429961,-59.29133958149453,7.927741073314822,54.940945053100585,54.62897516886393,27.290000915527344,7.550706884927807
6,2020-07-10,msft,213.6199951171875,214.0800018310547,211.0800018310547,207.8973846435547,26177600.0,4.0,6.654131710948491,211.23569699309397,180.45145968415213,63.96757644806718,141.73140180735106,49.97633677268511,191.13838958740234,182.6546173095703,27.290000915527344,7.550706884927807
6,2020-07-10,t,22.280967712402344,22.832326889038086,22.243202209472656,17.944528579711914,48846464.0,4.0,-0.024589888487152933,18.064260304057576,17.07879599324467,50.61197083800505,-50.072510031196,2.7059891209971676,17.865687815348306,17.619360160827636,27.290000915527344,7.550706884927807
6,2020-07-10,v,191.64999389648438,192.82000732421875,189.44000244140625,188.6277313232422,7674200.0,4.0,0.822962171602768,193.6871276242076,185.42469335967914,52.13361670934416,-89.52270744350797,3.8307896036920654,190.50729471842448,182.97367045084636,27.290000915527344,7.550706884927807
7,2020-07-13,aapl,97.26499938964844,99.95500183105469,95.25749969482422,93.73995971679688,191649200.0,0.0,3.3289263421840474,95.34140684224455,83.42872407816562,66.16416934765888,144.82370696316673,60.26574289116494,86.82784042358398,80.20534210205078,32.189998626708984,13.109855222130637
7,2020-07-13,amzn,162.55299377441406,167.21449279785156,153.41949462890625,155.1999969482422,154408000.0,0.0,8.123872483968114,161.72862781149706,121.52687145608104,68.5096785483386,170.74094438818472,75.43489841521178,136.48649978637695,127.98521677652995,32.189998626708984,13.109855222130637
7,2020-07-13,cat,129.4199981689453,132.08999633789062,128.85000610351562,121.42999267578125,3708400.0,0.0,1.4482757738912682,122.06107381976683,113.48911538921753,55.08431286591335,72.6723319428028,20.515504366847704,118.3219357808431,111.58564122517903,32.189998626708984,13.109855222130637
7,2020-07-13,gs,209.0,212.97999572753906,207.0,194.8293914794922,4449600.0,0.0,1.3895914020471878,198.4382608398084,178.0475103393908,54.023893111078884,61.946875425970894,19.96884012297143,190.65353546142578,179.83456217447917,32.189998626708984,13.109855222130637
7,2020-07-13,hd,251.9199981689453,257.8599853515625,249.08999633789062,232.60243225097656,4437500.0,0.0,1.774505457166498,236.12414464626224,225.78666315403072,55.716923033590156,79.96196499083116,25.95584047423009,231.67779032389322,221.23320134480795,32.189998626708984,13.109855222130637
7,2020-07-13,ibm,114.5124282836914,115.6692123413086,113.44168090820312,98.02082061767578,4864632.0,0.0,-1.1321417056247896,102.88407176467076,94.3253070500265,48.37906369739479,-48.69288285955631,4.195990003297132,100.77562128702799,100.1365259806315,32.189998626708984,13.109855222130637
7,2020-07-13,intc,59.84000015258789,60.619998931884766,58.38999938964844,53.28514862060547,19082900.0,0.0,-0.45307756952559686,55.40867058587625,52.36504042791769,48.48089557134987,-47.13448636041347,1.8506615867869436,54.809051259358725,54.600647672017416,32.189998626708984,13.109855222130637
7,2020-07-13,msft,214.47999572753906,215.8000030517578,206.5,201.47569274902344,38135600.0,0.0,6.182282458827501,211.04317225618107,182.5247613986041,59.423356004186296,107.4626274659887,31.120685902321792,191.9109380086263,183.1495694478353,32.189998626708984,13.109855222130637
7,2020-07-13,t,22.779455184936523,22.78700828552246,22.386707305908203,17.724166870117188,54274864.0,0.0,-0.016489464111600682,18.060578370343038,17.079463362445047,49.342911319611,-52.84003317204415,2.7059891209971747,17.85769755045573,17.622156302134197,32.189998626708984,13.109855222130637
7,2020-07-13,v,193.61000061035156,195.19000244140625,188.6999969482422,185.16961669921875,8564100.0,0.0,0.39112699476194734,193.94714952299705,184.8472718637217,50.075777643012415,-100.61496147940655,3.5930885145849127,190.30418395996094,183.41240590413412,32.189998626708984,13.109855222130637
8,2020-07-14,aapl,94.83999633789062,97.25499725341797,93.87750244140625,95.29122924804688,170989200.0,1.0,3.3967566345142473,95.92655075238018,83.9539996321413,67.57700682769874,123.11257387190764,47.49766155623776,87.37094065348307,80.63976287841797,29.520000457763672,9.516904705361691
8,2020-07-14,amzn,154.4499969482422,156.36900329589844,147.5,154.1999969482422,144638000.0,1.0,7.943215059428866,162.77805097495013,123.0340477188975,67.53213090153207,113.93650968117122,51.188657951923076,137.50809961954752,128.57605005900066,29.520000457763672,9.516904705361691
8,2020-07-14,cat,130.32000732421875,137.30999755859375,129.22999572753906,127.29830169677734,6540800.0,1.0,2.043860599143528,124.23917238748835,112.54512784444525,58.526339301497515,148.00941285735468,33.1299627954955,118.82971572875977,111.90463116963704,29.520000457763672,9.516904705361691
8,2020-07-14,gs,211.42999267578125,214.3000030517578,207.00999450683594,199.61431884765625,5202000.0,1.0,2.167931062239944,199.8683466521114,177.3356297883183,55.48275735711071,79.78594432360327,21.78270654612539,191.09129791259767,180.32673238118488,29.520000457763672,9.516904705361691
8,2020-07-14,hd,249.0,258.17999267578125,248.4600067138672,240.21543884277344,4614200.0,1.0,2.335406754535029,237.60268339876,225.8391150021189,59.10397878846889,126.360304128392,23.92162799334195,232.04952189127604,222.00371373494465,29.520000457763672,9.516904705361691
8,2020-07-14,ibm,113.4034423828125,115.57361602783203,112.73422241210938,99.1720962524414,4742982.0,1.0,-0.9390211089890244,102.79732144901466,94.32571398189354,49.47755105297853,-44.15721881575993,7.173721474005129,100.65802942911783,100.16489130655924,29.520000457763672,9.516904705361691
8,2020-07-14,intc,57.869998931884766,59.25,57.349998474121094,53.64899444580078,24190900.0,1.0,-0.42257565211901493,55.31528407726541,52.35655048694357,49.16403620501479,-75.68298508072758,8.102330399943263,54.72172838846843,54.58486658732097,29.520000457763672,9.516904705361691
8,2020-07-14,msft,206.1300048828125,208.85000610351562,202.02999877929688,202.7211151123047,37591800.0,1.0,5.841496567098972,210.8314623448075,184.62503026993858,59.99354653348286,72.99844158651841,15.916296936966779,192.738623046875,183.6400510152181,29.520000457763672,9.516904705361691
8,2020-07-14,t,22.44713020324707,22.73413848876953,22.303625106811523,17.843284606933594,40519034.0,1.0,-0.0004527940529577279,18.073602512124484,17.07533642983108,50.04337463031113,-51.18339829900695,4.797538139965925,17.85231965382894,17.61655683517456,29.520000457763672,9.516904705361691
8,2020-07-14,v,189.5,193.47000122070312,187.17999267578125,189.39181518554688,8003900.0,1.0,0.38515085802950466,193.96583190772674,184.98239044334747,52.44659288100102,-84.76447488641496,1.2476664210766892,190.270876566569,183.8054562886556,29.520000457763672,9.516904705361691
9,2020-07-15,aapl,98.98999786376953,99.24749755859375,96.48999786376953,95.94657135009766,153198000.0,2.0,3.463468551067436,96.73041483099526,84.1029744512313,68.15806403644918,144.53646922817373,53.246533406109755,87.92369486490885,81.10905418395996,27.760000228881836,7.260087183296005
9,2020-07-15,amzn,154.01150512695312,154.91749572753906,148.65899658203125,150.44349670410156,115778000.0,2.0,7.411489535719596,163.17060767324742,124.60949028817836,63.984275278406606,94.18690595945527,51.18865795192307,138.40219955444337,129.08876673380533,27.760000228881836,7.260087183296005
9,2020-07-15,cat,140.1699981689453,140.1699981689453,137.11000061035156,128.67471313476562,4915200.0,2.0,2.59699423108502,126.15093779498258,111.40061402386507,59.28342654766029,206.20324584752044,38.81688142181339,119.29595616658528,112.27291119893393,27.760000228881836,7.260087183296005
9,2020-07-15,gs,224.3699951171875,225.24000549316406,214.69000244140625,202.30987548828125,12516700.0,2.0,2.968065729594713,201.43320135542376,176.45260034135356,56.29101492190899,145.48868280863184,34.862027595061505,191.48801981608074,180.91156616210938,27.760000228881836,7.260087183296005
9,2020-07-15,hd,260.1400146484375,261.2900085449219,255.14999389648438,240.22474670410156,4343700.0,2.0,2.7489875234107615,239.08370026268838,225.0895831235421,59.10793464522829,179.61287087868277,29.896271860613773,232.25421244303385,222.82640864054363,27.760000228881836,7.260087183296005
9,2020-07-15,ibm,117.01720428466797,118.50860595703125,116.77820587158203,101.14566802978516,4679176.0,2.0,-0.6195787777171802,102.38814074996489,94.55809643265229,51.31477963885004,10.044184963053116,5.809390309354639,100.57579727172852,100.22222747802735,27.760000228881836,7.260087183296005
9,2020-07-15,intc,59.029998779296875,59.34000015258789,58.41999816894531,53.69446563720703,19986300.0,2.0,-0.3902351300259639,55.15905542786235,52.388161750482375,49.25103459196042,-53.845873658811314,7.13385243909294,54.62803815205892,54.58763186136881,27.760000228881836,7.260087183296005
9,2020-07-15,msft,209.55999755859375,211.3300018310547,205.02999877929688,202.4194793701172,32179400.0,2.0,5.483867201643164,210.90965690977197,185.95474280946632,59.78306623081817,82.32855409620693,21.326729057401185,193.4887934366862,184.1827522277832,27.760000228881836,7.260087183296005
9,2020-07-15,t,22.71147918701172,22.756797790527344,22.545316696166992,17.87306022644043,40985612.0,2.0,0.014491971726329211,18.065347996164036,17.079166469167994,50.22136470334586,-36.3196912445346,4.144825724840947,17.846770159403484,17.61387907663981,27.760000228881836,7.260087183296005
9,2020-07-15,v,195.22999572753906,197.77000427246094,194.5,192.54623413085938,7681100.0,2.0,0.6277140757936195,194.34096388519686,184.96678300201017,54.130112043046005,55.805967586563206,11.288124185982044,190.27708079020184,184.3377950032552,27.760000228881836,7.260087183296005
10,2020-07-16,aapl,96.5625,97.40499877929688,95.90499877929688,94.76595306396484,110577600.0,3.0,3.38208561897666,97.1265205555883,84.55367277326913,65.95524010050782,116.02922903234138,48.15508861514754,88.42253214518229,81.5935915629069,28.0,5.95637944377783
10,2020-07-16,amzn,148.55299377441406,151.60000610351562,145.9114990234375,149.9949951171875,127884000.0,3.0,6.874656140857695,163.4066463316363,126.16805154434023,63.57177557023995,71.6362689362001,40.86327261059891,139.27136611938477,129.64858334859213,28.0,5.95637944377783
10,2020-07-16,cat,138.3000030517578,140.99000549316406,137.60000610351562,128.86068725585938,3621500.0,3.0,3.01560120330781,127.90395774561738,110.60828438084748,59.38705179397971,185.75319546149973,40.371119017867855,119.6515261332194,112.71791585286458,28.0,5.95637944377783
